,Number of Beds,FTE - Employees on Payroll,Inpatient Revenue,Outpatient Revenue
3900,115.0,611.77,250420792.0,386085651.0
3902,115.0,579.16,289255917.0,566057472.0
3903,239.0,1560.26,649723470.0,722706478.0
3904,151.0,593.65,153810410.0,438136238.0
3905,314.0,1571.27,682834496.0,1114080424.0
3906,86.0,363.0,119237830.0,231451164.0
3907,147.0,917.46,394987991.0,518334778.0
3908,38.0,271.18,32276259.0,341499079.0
3909,174.0,1252.19,527098219.0,602556065.0
3910,310.0,1703.02,421328382.0,565384897.0
3911,49.0,195.79,26422617.0,74920900.0
3913,146.0,1026.55,217186450.0,338549835.0
3914,49.0,387.34,45514160.0,122116770.0
3915,59.0,392.88,34166608.0,140001621.0
3916,36.0,308.82,27826267.0,179970877.0
3917,49.0,349.43,22670638.0,93553433.0
3918,300.0,903.49,416472918.0,344465925.0
3919,48.0,170.46,10014628.0,53234919.0
3920,25.0,154.68,1914970.0,26968130.0
3921,170.0,1503.15,369368800.0,512363613.0
3922,230.0,740.82,311518387.0,103367693.0
3923,408.0,1676.37,652129586.0,438988117.0
3925,49.0,384.6,165186172.0,337639396.0
3926,403.0,1647.01,1208402734.0,540311175.0
3927,161.0,850.88,244570589.0,486264790.0
3928,305.0,2318.77,1594847855.0,909245737.0
3929,61.0,430.59,86867729.0,183554709.0
3930,120.0,497.8,387675021.0,183182522.0
3931,393.0,2211.48,1237396992.0,610499455.0
3932,35.0,253.22,45573424.0,123532774.0
3933,304.0,1177.81,1016703712.0,628776093.0
3934,48.0,222.2,64852361.0,173711897.0
3935,385.0,2180.84,1085980041.0,750420875.0
3936,106.0,443.02,317085474.0,273249214.0
3937,193.0,731.61,481516812.0,226478659.0
3938,60.0,551.04,69324926.0,129983949.0
3939,281.0,2096.23,1093804566.0,511619219.0
3940,69.0,663.34,235842562.0,286416608.0
3942,318.0,1431.55,1628399826.0,639151165.0
3943,230.0,1238.65,436157518.0,732267210.0
3944,170.0,472.0,473908804.0,470515382.0
3945,310.0,1317.17,768525193.0,637373015.0
3946,308.0,1425.44,1351394491.0,553333772.0
3947,227.0,1775.84,1417734621.0,717221663.0
3948,156.0,663.62,303082973.0,163696286.0
3949,82.0,242.0,196768674.0,43944882.0
3950,272.0,1420.49,839988194.0,932641613.0
3951,196.0,1811.56,1074199413.0,647700713.0
3954,263.0,1323.05,820726224.0,347751867.0
3955,365.0,1484.3,1334643134.0,652856639.0
3957,144.0,554.22,496574584.0,284885761.0
3959,195.0,1331.07,994862698.0,750971696.0
3960,124.0,2409.83,305245183.0,404774123.0
3961,55.0,258.36,154905043.0,193230415.0
3962,266.0,1387.43,1177799231.0,846622992.0
3963,202.0,977.92,774903141.0,699771985.0
3964,74.0,720.4,501161691.0,427445178.0
3965,423.0,3384.0,1233046719.0,580502532.0
3966,226.0,1220.33,766114981.0,617496109.0
3967,213.0,1264.77,899070140.0,778318649.0
3969,264.0,1792.63,1568487734.0,890941869.0
3970,77.0,435.03,195732199.0,283273392.0
3971,222.0,1937.16,476374495.0,432844695.0
3973,240.0,1651.7,1218057721.0,1045334113.0
3974,84.0,887.79,356362757.0,753168295.0
3975,186.0,882.13,793599660.0,741664088.0
3976,107.0,689.51,144132721.0,282034963.0
3977,202.0,947.7,320752145.0,166268266.0
3978,63.0,678.94,160426519.0,311943933.0
3980,133.0,358.6,144305770.0,19728617.0
3981,230.0,720.12,533552453.0,276549128.0
3982,65.0,341.57,70253638.0,138809553.0
3983,106.0,580.36,554222590.0,444835553.0
3984,39.0,303.57,115698675.0,181058683.0
3985,167.0,536.11,405413254.0,98286550.0
3987,186.0,1016.31,813835789.0,632622103.0
3989,113.0,689.64,519453520.0,280707891.0
3990,103.0,531.9,536262709.0,199566771.0
3991,310.0,1317.25,449322765.0,168400793.0
3992,214.0,755.41,1490868272.0,776681529.0
3993,126.0,985.05,829961150.0,430283265.0
3994,208.0,1655.0,986648315.0,1059486750.0
3996,171.0,1233.47,987546768.0,518778181.0
3997,101.0,460.3,215038311.0,146609405.0
3998,145.0,682.14,513802246.0,324168107.0
3999,82.0,331.49,167196642.0,56620383.0
4000,28.0,401.39,66573651.0,202669660.0
4001,48.0,376.71,205093324.0,268918547.0
4002,122.0,371.36,98624283.0,9335325.0
4004,419.0,1821.13,1516326548.0,981027593.0
4005,465.0,2065.77,1497773190.0,1262584063.0
4006,124.0,266.85,133044427.0,50732334.0
4007,126.0,459.35,209589782.0,144452889.0
4008,101.0,304.32,145037235.0,90080674.0
4009,105.0,456.96,104522158.0,90245522.0
4010,196.0,1459.05,986611693.0,746130243.0
4012,102.0,287.47,261138891.0,81194810.0
4014,222.0,1165.65,893728232.0,490569085.0
4015,84.0,264.46,173035830.0,89306476.0
4016,145.0,700.91,426021190.0,69115949.0
4017,28.0,202.7,50590491.0,161603327.0
4019,47.0,336.49,220959611.0,198439782.0
4020,101.0,360.07,340353621.0,240623621.0
4021,313.0,1031.13,1003390873.0,198928093.0
4022,103.0,588.06,401306265.0,278720258.0
4023,254.0,869.38,656630049.0,193230377.0
4024,109.0,355.98,213198497.0,64401964.0
4025,112.0,506.31,304495378.0,81066733.0
4026,226.0,553.98,374747208.0,142709451.0
4027,234.0,512.95,191584257.0,23191227.0
4028,205.0,718.11,519047344.0,313464215.0
4029,111.0,859.01,684613839.0,423670315.0
4030,131.0,1165.43,1317540159.0,1368327417.0
4031,135.0,344.0,304968362.0,62687003.0
4032,31.0,504.23,208115641.0,42454737.0
4033,73.0,213.73,23201398.0,107132414.0
4034,25.0,138.18,31835388.0,94633516.0
4035,11.0,80.11,5776947.0,50447500.0
4036,222.0,1397.52,567707567.0,591225490.0
4037,23.0,156.97,43393806.0,65334282.0
4038,22.0,93.92,55505438.0,120807362.0
4039,138.0,1627.87,399000579.0,731278293.0
4041,481.0,4205.93,1508518805.0,1299104790.0
4042,119.0,537.29,131645709.0,112394253.0
4043,269.0,1374.93,693810488.0,720639703.0
4044,335.0,1332.46,642971909.0,511225208.0
4046,54.0,409.66,131690590.0,211053428.0
4047,91.0,360.5,342028638.0,473128000.0
4049,278.0,978.01,1475783531.0,1084894033.0
4050,291.0,1478.0,751468130.0,639915408.0
4052,84.0,355.96,232228292.0,286445835.0
4053,69.0,825.05,209392489.0,495528192.0
4054,219.0,1267.42,419032988.0,306812999.0
4055,170.0,724.42,181235515.0,144714782.0
4056,72.0,484.61,127120549.0,229214298.0
4057,159.0,1709.49,454410143.0,741160648.0
4058,118.0,928.1,328144734.0,384106289.0
4059,33.0,255.88,68078677.0,153736674.0
4060,208.0,1024.45,762599182.0,578169558.0
4061,67.0,433.48,49734528.0,109080464.0
4062,241.0,1904.92,702568261.0,746345226.0
4063,145.0,414.68,70090739.0,218544473.0
4064,44.0,368.17,42306425.0,112937579.0
4065,39.0,183.98,23660572.0,59221202.0
4066,178.0,1118.02,187478647.0,115565525.0
4067,111.0,1116.12,140839349.0,583692750.0
4068,94.0,1363.82,197740941.0,498083754.0
4069,268.0,1194.3,151967002.0,242471252.0
4070,182.0,644.96,183830390.0,209742081.0
4071,424.0,2188.8,959795265.0,940728610.0
4073,100.0,1163.42,146275060.0,465522054.0
4074,233.0,1768.23,438505789.0,715011543.0
4076,59.0,240.13,55149672.0,134773576.0
4077,238.0,1329.57,726834728.0,477977987.0
4078,10.0,125.17,14983297.0,168810754.0
4079,175.0,1189.81,487043441.0,613281338.0
4080,76.0,438.63,227722966.0,310964424.0
4081,130.0,657.46,689787657.0,486833284.0
4082,248.0,1060.28,1787089797.0,837488423.0
4083,32.0,152.53,27292881.0,425410795.0
4084,149.0,748.39,263895819.0,586126185.0
4086,122.0,644.73,529220292.0,325963492.0
4087,117.0,857.78,1016197545.0,834021977.0
4089,199.0,1238.96,535899305.0,790658029.0
4090,330.0,1765.9,268133549.0,738327614.0
4091,318.0,3001.0,1625736155.0,1359301847.0
4092,447.0,2525.04,1289612205.0,1321047727.0
4093,82.0,605.4,114855047.0,265508381.0
4094,73.0,921.35,116817018.0,536661344.0
4095,15.0,116.08,11174773.0,87489466.0
4096,221.0,1503.11,953535419.0,936737598.0
4097,97.0,458.27,169184257.0,274018826.0
4098,270.0,719.48,255597076.0,377155414.0
4099,182.0,932.99,377696977.0,705329354.0
4100,101.0,533.43,192389791.0,438886476.0
4102,108.0,512.37,97408562.0,207067980.0
4103,126.0,505.89,172141262.0,254779097.0
4104,9.0,169.51,27891214.0,346958113.0
4105,14.0,52.86,7325217.0,3248483.0
4107,450.0,2731.0,1295736496.0,802417500.0
4108,588.0,4087.0,1463222982.0,1175688493.0
4109,171.0,1165.54,576534336.0,550278139.0
4110,158.0,582.87,34050641.0,32556073.0
4111,116.0,380.0,34616453.0,28657309.0
4112,146.0,436.27,57105009.0,17616182.0
4113,157.0,337.18,29933479.0,23702172.0
4115,84.0,680.51,181665402.0,373851696.0
4117,14.0,73.74,32288439.0,54847877.0
4118,340.0,2391.59,806463438.0,670457903.0
4119,246.0,1910.55,659972487.0,745968841.0
4120,21.0,152.2,15277206.0,60416087.0
4121,331.0,3450.59,911453009.0,1322470969.0
4122,45.0,159.01,15510271.0,33427324.0
4123,77.0,272.33,22102365.0,70399416.0
4124,222.0,985.9,1474538580.0,1233279143.0
4125,36.0,108.5,19888078.0,46004850.0
4126,45.0,174.64,23730886.0,52403359.0
4127,46.0,161.21,15414586.0,21871655.0
4128,183.0,1618.79,322078389.0,292223708.0
4129,103.0,194.7,86366363.0,185814575.0
4131,37.0,202.52,19822781.0,47300133.0
4132,25.0,176.9,29435398.0,68992520.0
4133,33.0,45.06,6304487.0,3832983.0
4134,49.0,174.71,48493127.0,76222858.0
4135,122.0,433.4,83475938.0,203465204.0
4137,52.0,1449.75,124830593.0,172121141.0
4138,389.0,1463.64,1920536753.0,893794960.0
4140,363.0,1956.46,1529750808.0,1176482148.0
4142,333.0,1904.08,644217863.0,286243497.0
4143,559.0,1105.0,1070146884.0,185652776.0
4144,104.0,577.39,151921539.0,197132704.0
4145,366.0,2932.15,1116812361.0,610973724.0
4146,111.0,1157.43,596392082.0,670153460.0
4147,128.0,794.25,285351031.0,337925919.0
4148,218.0,1365.18,1223136579.0,1150784818.0
4149,199.0,989.22,608823456.0,455972583.0
4150,64.0,400.37,203540354.0,357992761.0
4152,106.0,562.12,88454281.0,113468423.0
4153,158.0,717.0,783227883.0,522255990.0
4154,95.0,656.67,457765589.0,364997834.0
4155,285.0,685.0,556535702.0,62289295.0
4156,148.0,760.13,638654391.0,260745213.0
4157,182.0,904.73,1149556242.0,399941837.0
4159,117.0,248.07,168011542.0,71563836.0
4160,221.0,726.36,246168363.0,54310090.0
4161,42.0,91.16,19782786.0,36676048.0
4162,204.0,755.66,1183783078.0,831317938.0
4163,136.0,612.17,295214558.0,307285597.0
4164,103.0,617.63,483449144.0,455036484.0
4165,179.0,767.76,442504056.0,419310777.0
4166,180.0,1289.7,530148822.0,714925580.0
4167,208.0,724.1,1000349297.0,609278478.0
4168,506.0,2571.57,1867420493.0,1324103948.0
4169,223.0,891.49,1430537783.0,1162510824.0
4170,266.0,886.85,1214586716.0,1045242494.0
4171,64.0,271.7,249940381.0,367694567.0
4172,212.0,1299.04,409105242.0,1077632421.0
4175,112.0,825.62,412587139.0,623218957.0
4176,54.0,343.92,82688051.0,211229573.0
4177,48.0,154.27,19966930.0,54954366.0
4178,392.0,2212.3,623868357.0,542662991.0
4179,437.0,4725.51,228785252.0,274256830.0
4180,65.0,556.0,97594541.0,210439235.0
4181,40.0,96.97,3090252.0,33245558.0
4182,52.0,771.52,116992146.0,328501261.0
4183,80.0,342.54,35224852.0,93586019.0
4184,55.0,221.6,19096751.0,60936398.0
4185,40.0,268.49,37028460.0,93040171.0
4186,39.0,211.93,28752767.0,69304204.0
4187,90.0,502.64,139732169.0,227169075.0
4188,51.0,46.08,6641142.0,11904160.0
4189,157.0,1076.02,217310987.0,277644098.0
4190,270.0,999.65,1170233490.0,787181422.0
4192,213.0,288.27,82263200.0,2986050.0
4193,197.0,1541.11,232896030.0,132295796.0
4194,184.0,1115.0,140542694.0,178381161.0
4196,92.0,313.26,62481935.0,203420003.0
4197,27.0,79.5,7989368.0,14353595.0
4198,38.0,152.75,30253456.0,48817487.0
4199,171.0,838.78,383714306.0,539491182.0
4200,39.0,119.69,31271268.0,50034735.0
4201,159.0,867.32,318377554.0,540121176.0
4202,299.0,1394.59,737793764.0,777737240.0
4208,102.0,485.27,343207099.0,423710336.0
4209,127.0,480.0,155257761.0,278461843.0
4210,308.0,1184.59,435669239.0,730151765.0
4211,150.0,755.18,108602890.0,164151423.0
4212,162.0,877.5,133828156.0,310623402.0
4213,100.0,810.76,281626785.0,729293614.0
4214,50.0,124.59,12765339.0,39913991.0
4215,99.0,455.51,60031109.0,179783144.0
4216,45.0,256.06,30437092.0,72294893.0
4217,354.0,2361.57,568377276.0,742026262.0
4218,138.0,305.38,169859127.0,126507615.0
4219,87.0,409.85,52937712.0,114472774.0
4221,370.0,1969.89,1567970987.0,842861635.0
4222,67.0,209.28,16423542.0,17643044.0
4223,167.0,659.32,110454434.0,85315987.0
4224,326.0,1051.0,137787040.0,62232451.0
4225,176.0,560.0,61566960.0,30803955.0
4226,263.0,1328.28,138959216.0,106161010.0
4227,90.0,312.9,46742395.0,21586962.0
4228,253.0,944.31,124909300.0,76273315.0
4229,111.0,306.36,50425535.0,32293951.0
4230,2.0,90.53,8770835.0,7030920.0
4232,36.0,81.91,27387085.0,14671653.0
4233,186.0,855.67,308635744.0,578020112.0
4234,167.0,1376.86,245379908.0,612407526.0
4235,43.0,206.67,10080000.0,81247000.0
4236,49.0,271.58,51860314.0,155346157.0
4237,136.0,904.18,353473816.0,533538591.0
4238,47.0,82.71,12627054.0,35198798.0
4239,59.0,428.05,42520023.0,174077504.0
4240,49.0,257.5,12458216.0,74628744.0
4242,63.0,258.0,59282924.0,165290882.0
4243,47.0,261.3,26999535.0,484331812.0
4244,54.0,81.8,4839556.0,22863227.0
4245,129.0,523.66,485720147.0,660855323.0
4246,347.0,1500.27,1233562827.0,775336357.0
4247,157.0,479.73,130102153.0,278447785.0
4248,41.0,133.64,41291337.0,141747810.0
4249,389.0,2395.42,761819683.0,782280007.0
4251,46.0,301.06,51198959.0,120432825.0
4252,247.0,1578.89,696489324.0,801900594.0
4253,349.0,2496.88,745650084.0,635366208.0
4254,168.0,1047.25,230994306.0,408780629.0
4255,90.0,605.95,48647145.0,195863859.0
4256,88.0,960.68,169805314.0,295496407.0
4257,223.0,2290.43,346410102.0,780757042.0
4258,25.0,246.18,23209430.0,87214525.0
4259,43.0,104.32,5750408.0,25857080.0
4260,207.0,452.7,393767208.0,501017253.0
4261,33.0,113.7,6050725.0,38778818.0
4262,279.0,1077.0,1309640392.0,777430644.0
4263,65.0,151.22,39584476.0,44420385.0
4264,50.0,511.82,171183057.0,393258733.0
4265,339.0,1640.54,1035641558.0,780757503.0
4268,104.0,283.28,211644542.0,100009946.0
4269,36.0,204.79,45973179.0,97184535.0
4271,281.0,2274.58,575720129.0,767227810.0
4272,394.0,2814.8,1662591958.0,1265393636.0
4273,210.0,824.77,214955403.0,392572811.0
4274,572.0,2662.87,1342926927.0,702316583.0
4275,330.0,2021.53,952100725.0,947522138.0
4276,304.0,1268.68,647749154.0,389044328.0
4277,135.0,635.31,327568330.0,343171040.0
4278,147.0,1123.08,419760851.0,648479786.0
4279,54.0,286.98,42843334.0,88111784.0
4281,436.0,2206.33,1074205029.0,984937962.0
4282,157.0,650.29,252593085.0,264210332.0
4283,224.0,976.69,386608420.0,335640865.0
4284,94.0,551.5,204539996.0,367415451.0
4285,595.0,2603.76,897931481.0,789421857.0
4286,141.0,775.79,409694006.0,488083640.0
4287,181.0,1576.97,426576460.0,979568543.0
4288,8.0,113.33,20738493.0,29483263.0
4289,22.0,42.6,17022868.0,1541177.0
4290,262.0,1437.95,820674954.0,945208965.0
4291,290.0,1636.98,879815438.0,1102064304.0
4292,164.0,1006.86,571256292.0,830996778.0
4293,160.0,677.76,257640032.0,223054064.0
4294,365.0,3790.49,649996486.0,642904537.0
4295,40.0,254.21,35976685.0,107795695.0
4296,60.0,287.57,26689684.0,86872162.0
4297,48.0,84.84,344675127.0,31334293.0
4299,137.0,544.89,392435247.0,356831220.0
4300,201.0,1005.33,1580821901.0,769401841.0
4301,192.0,795.63,1143346639.0,728529610.0
4302,24.0,318.77,26115124.0,81848867.0
4304,424.0,2001.21,1358001892.0,682922495.0
4306,201.0,664.06,413251420.0,256198636.0
4308,189.0,1140.68,237110130.0,397557690.0
4309,110.0,959.46,129451994.0,357838110.0
4311,61.0,302.54,19393807.0,46783802.0
4312,115.0,758.0,116545365.0,237893385.0
4313,289.0,1796.49,539374344.0,691119005.0
4315,225.0,1194.0,96607942.0,65877078.0
4316,123.0,479.0,44264414.0,39930713.0
4317,30.0,128.11,9459579.0,31956598.0
4318,128.0,552.53,172635199.0,339341186.0
4319,255.0,1766.0,433418870.0,706879434.0
4320,89.0,273.31,76009765.0,154331636.0
4321,90.0,224.76,80552847.0,110227795.0
4322,354.0,1934.08,1087055488.0,947457638.0
4323,214.0,528.06,211983490.0,145552440.0
4324,208.0,1031.0,469038021.0,765788623.0
4326,70.0,593.37,95230953.0,285203822.0
4327,443.0,3155.0,1307474077.0,1357069708.0
4329,318.0,1336.44,458609969.0,565653679.0
4330,155.0,1076.08,406986712.0,594821057.0
4332,182.0,951.15,316722486.0,409984153.0
4333,182.0,816.8,1369372826.0,898664972.0
4334,87.0,570.35,115739807.0,226380268.0
4335,161.0,226.63,42565055.0,2140320.0
4336,31.0,80.29,103209376.0,43204.0
4337,72.0,124.64,112350292.0,2367.0
4338,25.0,220.48,53912739.0,120588667.0
4339,182.0,1272.7,817692331.0,712225835.0
4340,121.0,163.07,66762721.0,48061233.0
4341,23.0,151.34,119271748.0,85294281.0
4342,86.0,611.36,88348557.0,93224357.0
4343,45.0,248.74,26108513.0,82805409.0
4344,134.0,248.33,75825022.0,11300.0
4345,86.0,107.42,344675127.0,31334293.0
4347,31.0,280.38,27461193.0,213815269.0
4348,27.0,442.97,51444418.0,168388556.0
4354,99.0,819.69,118033023.0,259384968.0
4356,127.0,896.97,628848463.0,772511583.0
4359,15.0,46.95,3608755.0,6776677.0
4360,91.0,817.22,213697820.0,261411031.0
4361,389.0,3063.3,813978071.0,641130598.0
4362,106.0,402.64,106785874.0,227073558.0
4364,471.0,3804.59,1267136477.0,1336888366.0
4365,29.0,205.99,17944009.0,170990928.0
4366,25.0,623.03,25915744.0,128935335.0
4368,131.0,946.71,206865857.0,343285359.0
4369,121.0,523.24,117586548.0,141596371.0
4370,12.0,90.84,441350.0,1026074.0
4371,111.0,327.29,120205349.0,190651809.0
4378,10.0,47.8,8845559.0,16590656.0
4380,97.0,212.9,62240362.0,10078415.0
4381,61.0,153.37,79732019.0,12391835.0
4382,87.0,225.81,95130087.0,119385573.0
4383,25.0,172.75,23577793.0,81617031.0
4384,99.0,927.5,61737796.0,2500.0
4386,15.0,49.4,446806.0,9356928.0
4387,39.0,76.0,43940163.0,8777305.0
4389,67.0,134.9,83518843.0,147296.0
4391,88.0,564.66,170189679.0,323228133.0
4392,187.0,504.07,416592558.0,277698530.0
4393,53.0,459.89,165279422.0,570614820.0
4394,18.0,44.0,19641593.0,2632128.0
4395,60.0,153.35,133459280.0,10928.0
4396,116.0,245.43,104976796.0,44724488.0
4398,49.0,442.31,124872780.0,234660610.0
4399,16.0,335.0,45556858.0,27667056.0
4400,106.0,398.5,531164817.0,418720778.0
4401,25.0,74.74,11730803.0,51717451.0
4403,182.0,224.47,82632300.0,5540682.0
4404,217.0,1069.1,1056767429.0,699502036.0
4405,145.0,462.0,301502849.0,324433227.0
4407,57.0,298.93,30641919.0,84803683.0
4408,201.0,1766.6,236602714.0,637274343.0
4409,156.0,599.08,434709832.0,277908692.0
4410,139.0,1985.51,664362029.0,1023597394.0
4411,226.0,939.76,1160898674.0,1239269391.0
4412,25.0,100.98,6320918.0,41133295.0
4413,228.0,1773.74,284070558.0,240312253.0
4415,338.0,2691.36,360416395.0,408905832.0
4416,131.0,1039.68,130431016.0,100557271.0
4417,3.0,100.19,1184244.0,10599062.0
4418,214.0,1449.11,181041614.0,140818772.0
4419,136.0,540.17,68663892.0,46011561.0
4421,260.0,185.59,396692823.0,5312.0
4422,20.0,52.56,6759664.0,15966081.0
4425,151.0,550.4,142781202.0,252827181.0
4426,33.0,98.0,66553668.0,3805846.0
4427,223.0,967.29,500078839.0,419836195.0
4428,25.0,137.34,9098712.0,82141379.0
4429,25.0,114.19,4546736.0,52153943.0
4430,82.0,574.82,54520555.0,46345927.0
4431,20.0,93.82,9250664.0,13599867.0
4432,216.0,406.5,69041935.0,8335182.0
4433,25.0,74.72,6117179.0,9856699.0
4434,218.0,1347.2,941700671.0,1373934816.0
4435,32.0,34.0,76190303.0,160979627.0
4436,14.0,55.2,4871954.0,30028277.0
4437,24.0,274.43,18150091.0,69384420.0
4440,25.0,20.0,1310290.0,13254196.0
4441,16.0,70.3,2583955.0,8667719.0
4442,360.0,2048.18,286503732.0,205084943.0
4443,178.0,1051.7,182757239.0,122857990.0
4444,147.0,1190.2,318400848.0,553781903.0
4445,19.0,151.99,13304080.0,104807549.0
4446,25.0,102.0,3159432.0,37180911.0
4447,25.0,241.41,17617808.0,76448946.0
4449,79.0,1007.9,189150664.0,370329041.0
4450,25.0,148.14,40757617.0,158590718.0
4451,25.0,208.74,14851053.0,40248035.0
4453,10.0,38.0,709806.0,5295376.0
4454,254.0,1839.95,207336888.0,175728218.0
4455,239.0,1453.79,250077023.0,129880650.0
4456,174.0,149.82,359533744.0,86802.0
4457,25.0,98.2,1234330.0,81588290.0
4458,77.0,131.42,36916000.0,9142315.0
4459,25.0,134.52,11706550.0,22138167.0
4460,25.0,194.4,13515756.0,64537478.0
4461,72.0,134.67,25406200.0,1480669.0
4463,25.0,102.93,4553670.0,16525926.0
4464,25.0,65.4,2167804.0,11165505.0
4465,14.0,48.93,579182.0,11066834.0
4466,16.0,137.7,10368509.0,33676884.0
4467,25.0,165.08,6559880.0,39459497.0
4469,11.0,62.28,6651816.0,69804421.0
4470,116.0,559.71,355598683.0,258872939.0
4471,104.0,798.0,97267400.0,111163280.0
4472,185.0,1893.79,305975223.0,243369261.0
4473,93.0,910.39,88449804.0,123027532.0
4474,96.0,963.67,67278141.0,95826108.0
4475,43.0,68.44,20187827.0,45362490.0
4476,206.0,393.8,131028272.0,12165666.0
4478,12.0,73.44,4972545.0,9914834.0
4479,25.0,73.82,2473623.0,9936125.0
4483,6.0,580.14,440924744.0,17512737.0
4484,112.0,203.6,56158066.0,13267070.0
4486,187.0,353.77,73974132.0,8346211.0
4487,72.0,166.12,46565903.0,12517340.0
4489,14.0,64.2,827635.0,6957250.0
4490,25.0,182.12,7884332.0,40425421.0
4491,96.0,151.17,41089500.0,7739700.0
4492,169.0,1107.96,367302389.0,645259960.0
4494,15.0,58.59,2938454.0,7216181.0
4495,15.0,21.17,139133.0,1694818.0
4496,20.0,49.05,2611421.0,7682700.0
4498,123.0,1067.81,187294663.0,472620086.0
4499,160.0,341.6,227307715.0,7154597.0
4500,72.0,128.29,32394240.0,10394829.0
4501,6.0,61.88,9809432.0,33792083.0
4502,22.0,115.03,45239990.0,91591690.0
4503,269.0,1658.5,260237140.0,135207330.0
4504,423.0,2552.47,379306975.0,163167730.0
4505,271.0,2276.99,227050701.0,348277658.0
4506,426.0,3635.0,623980977.0,394567023.0
4507,225.0,2765.3,248508456.0,360402847.0
